,-1,0,1,2
"[15.0, 27.0, 9.0, 18.0]",-20.7865889179,-31.9491780539,-49.1624540756,-42.4293777779
"[42.0, 34.0, -13.0, 47.0]",-28.946985124,-20.951051358,-37.0095511616,-33.3020049511
"[-52.0, 60.0, 55.0, 5.0]",-25.5652743198,-9.47969597236,-29.5106664648,-26.786846264
"[26.0, 46.0, 14.0, 32.0]",-14.08199548,1.09953761546,-15.8963139979,-15.0086688427
"[-58.0, 62.0, 56.0, 6.0]",14.37873843,-3.1885348422,-4.46081663787,-5.84036698564
"[-9.0, 19.0, 9.0, 10.0]",2.10221971158,38.6679673036,0.285933287416,2.70865212549
"[-8.0, 31.0, 12.0, 19.0]",2.7331457828,-0.0357244305296,60.8123680225,5.11890220305
"[-12.0, 27.0, 21.0, 6.0]",-7.91642119237,3.79407407793,43.8190524314,-2.86752410363
"[-21.0, 42.0, 27.0, 15.0]",5.23800533754,6.07229685724,48.9833800085,4.53826360072
"[21.0, 18.0, 10.0, 8.0]",-0.0310115963024,8.16345870026,59.0035027542,1.57898947925
"[-34.0, 41.0, 35.0, 6.0]",3.90862968245,11.2140030241,67.4589652762,7.06846501095
"[10.0, 29.0, 5.0, 24.0]",13.7907160395,77.4864474494,12.6110461127,9.53788713986
"[5.0, 25.0, 20.0, 5.0]",-3.47498982306,25.3315490126,87.8763450389,-0.411532797493
"[-11.0, 18.0, 6.0, 12.0]",181.957261186,38.8711853937,35.391912757,42.1243531836
"[26.0, 40.0, 0.0, 40.0]",28.8118896201,27.168523404,193.180884003,61.0360382057
"[25.0, 27.0, 18.0, 9.0]",52.9733211347,123.32406399,39.5996206536,35.4838848254
"[65.0, 87.0, 22.0, 65.0]",29.6426766437,22.3788079912,22.2945432884,131.286193447
"[19.0, 32.0, 2.0, 30.0]",19.2794936899,24.5008235381,69.0390866718,22.0628897704
"[-25.0, 36.0, 29.0, 7.0]",-0.691815668308,2.22604041735,8.57400443958,-0.496776510196
"[-10.0, 37.0, 20.0, 17.0]",-1.07468845603,4.338769536,1.36377755462,-2.04463454432
"[6.0, 25.0, 13.0, 12.0]",3.9171831776,-0.650404757049,-0.758766584268,1.21142000638
"[19.0, 20.0, 2.0, 18.0]",-4.6487875074,-4.61907772465,-17.729507867,-18.5555806565
"[50.0, 73.0, 11.0, 62.0]",-6.73314981621,-7.70331566635,-19.0073939581,-17.0177385013
"[1.0, 35.0, 24.0, 11.0]",-8.63160567673,-8.19874532056,-25.326592044,-23.3382939174
"[14.0, 20.0, 2.0, 18.0]",-10.5600446361,-9.45369232272,-30.4812612358,-31.3816728311
"[-7.0, 34.0, 24.0, 10.0]",-37.9500261123,-28.5095079876,-41.6315296637,-38.4505965131
"[39.0, 50.0, 0.0, 50.0]",-27.6565156663,-29.4816814861,-63.541748125,-49.0922713692
"[5.0, 24.0, 9.0, 15.0]",-42.0189992293,-40.1752298297,-57.5498184028,-57.1174614886
"[-22.0, 38.0, 27.0, 11.0]",-62.6984546199,-61.5648122156,-64.9372112648,-64.4950327566
"[-21.0, 25.0, 23.0, 2.0]",-60.6945147497,-61.2200720386,-68.6140770685,-64.7366391273
"[24.0, 34.0, 11.0, 23.0]",-58.6880175627,-59.9815009328,-61.8467548055,-63.2014338986
"[-3.0, 32.0, 26.0, 6.0]",-55.9598709545,-55.2694038143,-59.4184271244,-58.2135376994
"[5.0, 23.0, 12.0, 11.0]",-47.5955184593,-48.6503207975,-56.0477180389,-54.0928324262
"[-8.0, 15.0, 15.0, 0.0]",-177.006944233,-35.2990370515,-46.5557131119,-119.35219404
"[-45.0, 44.0, 42.0, 2.0]",-88.0208854356,-87.6120630348,-88.465832595,-88.0843527987
"[19.0, 35.0, 8.0, 27.0]",-91.9415100863,-92.0522540947,-91.8287611961,-90.5182271276
"[25.0, 25.0, -1.0, 26.0]",-93.2073998927,-92.844426402,-93.0619739998,-91.4746740987
"[60.0, 68.0, 4.0, 64.0]",-97.3273063971,-96.1009868882,-102.891063363,-100.696676297
"[10.0, 42.0, 11.0, 31.0]",-100.270683961,-99.228992759,-98.9833997109,-100.611764079
"[-1.0, 41.0, 9.0, 32.0]",-98.1105456495,-100.929424909,-107.123867489,-107.54790499
"[-3.0, 37.0, 22.0, 15.0]",-41.8633368963,-40.8677194256,-57.5172018356,-56.25301868
"[9.0, 35.0, 11.0, 24.0]",-24.848214901,-25.6679838468,-26.9407031309,-31.1554156044
"[-3.0, 35.0, 34.0, 1.0]",-71.4555551008,-71.3135636675,-72.1404890607,-70.1091037941
"[-43.0, 68.0, 64.0, 4.0]",-62.704776954,-61.401174201,-62.9255998525,-62.4063705207
"[3.0, 43.0, 26.0, 17.0]",-56.3457787561,-53.9188859025,-55.4445432561,-54.5689667822
"[-18.0, 13.0, 13.0, 0.0]",-44.7619516915,-41.8621193276,-45.0123013423,-44.0280868574
"[-13.0, 42.0, 27.0, 15.0]",-28.1941934092,-28.690694204,-27.3320417831,-21.8706711899
"[-25.0, 30.0, 22.0, 8.0]",-14.8394057628,-16.838284555,0.24833036523,-13.7468495069
"[-21.0, 33.0, 31.0, 2.0]",-2.07455371328,-2.92920802978,8.79259189447,-5.73354690319
"[13.0, 24.0, 1.0, 23.0]",-0.732330478135,21.004296445,-2.53896795669,-2.82018713155
"[-9.0, 37.0, 28.0, 9.0]",0.290939415214,35.3862893776,16.4042257183,3.5314175861
"[3.0, 38.0, 12.0, 26.0]",-2.11952873805,17.4711211654,-0.508919094913,-1.12502440113
"[-9.0, 19.0, 7.0, 12.0]",-9.17084458317,22.0505690152,1.56884458222,-7.98343188342
"[-19.0, 20.0, 20.0, 0.0]",1.94267890188,27.2718012044,1.98691341448,3.25260824897
"[43.0, 50.0, -3.0, 53.0]",33.8511906896,0.511372929721,-1.50636351306,1.69207308029
"[23.0, 35.0, 8.0, 27.0]",15.6019578043,1.61295062269,-2.06161007135,0.556392089263
"[12.0, 15.0, 0.0, 15.0]",-1.41436948461,-3.61272526749,16.4586552064,2.73658554268
"[-32.0, 48.0, 32.0, 16.0]",-4.44985425119,-3.1140424959,-5.21527717541,-5.16311118423
"[-7.0, 26.0, 21.0, 5.0]",-10.0378219446,-7.09754281127,-1.74790807571,-8.95916202073
"[-18.0, 28.0, 15.0, 13.0]",-11.154111972,-2.8369364582,-8.42244123797,-11.2215684788
"[2.0, 28.0, 2.0, 26.0]",-17.330410072,-0.814029490703,-8.98347720141,-16.8141945272
"[-23.0, 43.0, 23.0, 20.0]",-30.7170457047,-11.6264311899,1.44551206924,-25.7818002309
"[-12.0, 15.0, 12.0, 3.0]",-69.1711358688,-11.6387653586,-0.315194092724,-64.696445876
"[-17.0, 28.0, 22.0, 6.0]",-49.931754535,-13.712596065,-11.6175458485,-63.4480527379
"[-31.0, 41.0, 38.0, 3.0]",-53.2100744797,-29.5887430886,-27.5298976742,-33.993464595
"[-21.0, 32.0, 22.0, 10.0]",-57.7358361704,-32.1674027596,-31.364820833,-42.2723852952
"[-35.0, 49.0, 39.0, 10.0]",-52.5998089766,-36.481219061,-34.7841892275,-66.7741997352
"[-44.0, 52.0, 49.0, 3.0]",-65.4302473688,-40.0449858635,-38.2430661667,-77.9245050789
"[-25.0, 24.0, 14.0, 10.0]",-109.06593239,-44.8757470696,-45.279584818,-95.3500210515
"[-37.0, 68.0, 41.0, 27.0]",-66.6114970454,-46.8664488599,-49.6722401598,-82.6090625503
"[8.0, 40.0, 31.0, 9.0]",-97.7313542907,-44.0304139233,-45.621729273,-92.3589379168
"[-15.0, 23.0, 16.0, 7.0]",-102.292341178,-47.2400829852,-45.6071101913,-81.4371024528
"[-3.0, 32.0, 18.0, 14.0]",-94.8042981686,-42.0638259791,-45.5146754341,-103.719648169
"[-55.0, 50.0, 50.0, 0.0]",-122.587449615,-59.1273067299,-59.9826155994,-80.8132779162
"[25.0, 20.0, -3.0, 23.0]",-84.8170446782,-58.7996899923,-54.7835357249,-84.3543635853
"[9.0, 53.0, 51.0, 2.0]",-90.8265063704,-61.2635494753,-61.4306781207,-107.224637314
"[-1.0, 31.0, 11.0, 20.0]",-90.0617264593,-70.5983872419,-72.0508268021,-122.377494887
"[-30.0, 45.0, 40.0, 5.0]",-86.6055969196,-87.6743517336,-86.8542923632,-101.375853443
"[70.0, 93.0, 5.0, 88.0]",-84.7831595457,-81.0258793806,-71.7491906986,-89.3743316111
"[-10.0, 34.0, 15.0, 19.0]",-72.6784641865,-62.3602041437,-66.5093793986,-73.2764388289
"[-3.0, 21.0, -6.0, 27.0]",-65.9812291864,-51.3550080711,-58.2735838024,-68.9503948068
"[-13.0, 33.0, 15.0, 18.0]",-59.7366866918,-51.2205847231,-53.4609682722,-56.9751515037
"[-2.0, 24.0, 14.0, 10.0]",-47.0312790529,-47.856356279,-46.5584816596,-56.4426414216
"[-8.0, 25.0, 23.0, 2.0]",-29.8106165347,-18.7807833515,-16.692004832,-28.9020109821
"[-25.0, 53.0, 33.0, 20.0]",-34.5354823369,-9.86474756751,-12.3120987443,-41.3293312133
"[-25.0, 32.0, 23.0, 9.0]",-47.5711101925,-10.2025243576,-7.0068319051,-54.4482346973
"[-50.0, 46.0, 39.0, 7.0]",-54.1546235601,-14.2770500417,-11.6814596131,-41.0731807537
"[-3.0, 16.0, 11.0, 5.0]",-52.1464742907,-7.90024463714,-4.29978636637,-42.5677613864
"[-5.0, 28.0, 19.0, 9.0]",-49.3518222791,-36.7148043972,-30.6887587874,-47.1786596332
"[21.0, 43.0, 17.0, 26.0]",-49.8640006794,-34.574886918,-27.5857401752,-66.2087110813
"[-2.0, 35.0, 16.0, 19.0]",-47.0462407471,-24.7160170734,-29.630363372,-51.8194116128
"[32.0, 29.0, 3.0, 26.0]",-31.4857970166,-21.2789576222,-29.4085392653,-30.5854775641
"[48.0, 53.0, -9.0, 62.0]",-32.9919916312,-20.8729856467,-18.9628183025,-41.8674915459
"[-40.0, 43.0, 45.0, -2.0]",-38.2651042359,-20.6479184207,-20.6478769997,-35.0760483877
"[-42.0, 44.0, 46.0, -2.0]",-57.9760749128,-24.2437108664,-25.0253402255,-41.1111128785
"[-42.0, 59.0, 66.0, -7.0]",-59.8534487862,-27.6133990255,-24.9422428736,-62.8205149957
"[-51.0, 72.0, 63.0, 9.0]",-32.1129934624,-24.7555328792,-29.988908852,-33.9902974589
"[14.0, 20.0, 14.0, 6.0]",-32.9207386648,-22.927435787,-15.5177054577,-49.235536208
"[-3.0, 60.0, 15.0, 45.0]",-42.0400582003,-0.930019195898,-19.7564190148,-38.8504821013
"[-35.0, 62.0, 61.0, 1.0]",-27.2383963141,-12.6007288088,15.4786590542,-39.3967043245
"[-8.0, 39.0, 8.0, 31.0]",-5.77262148877,-7.50294435506,31.7908860497,-14.1048748358
"[78.0, 86.0, 10.0, 76.0]",-13.7387735161,-2.61743469406,41.8439220713,8.83456819646
"[52.0, 55.0, 0.0, 55.0]",4.61277710982,-0.55429540344,-5.99411690469,46.9414758901
"[-11.0, 34.0, 16.0, 18.0]",-5.22992924156,-2.13385288616,39.0588007973,0.705815335151
"[-19.0, 52.0, 37.0, 15.0]",-2.30122593517,1.8433654658,31.5380843803,1.85096236807
"[4.0, 33.0, 20.0, 13.0]",15.7579939482,39.0067698182,-4.62428630117,6.26499552695
"[57.0, 54.0, -5.0, 59.0]",14.4318924888,46.2276419432,2.29880729352,5.37271398497
"[-32.0, 45.0, 37.0, 8.0]",55.0242129166,4.51111218036,1.05390502775,2.41191721645
"[7.0, 20.0, 10.0, 10.0]",14.7620937935,38.7886739101,9.02590839882,11.0062265539
"[10.0, 21.0, 9.0, 12.0]",20.2608012255,-6.94582790964,-15.1062168367,-13.7250968175
"[-20.0, 35.0, 25.0, 10.0]",19.9497442823,-3.42388406047,-6.83347678805,-3.7503264121
"[-34.0, 46.0, 44.0, 2.0]",-6.98266440014,-2.07804094976,25.0098848631,5.13672436039
"[-28.0, 44.0, 30.0, 14.0]",-5.68802073111,-2.1646535472,-6.34849307914,-6.17369569421
"[-10.0, 50.0, 30.0, 20.0]",-14.2714683938,-4.39106809618,-10.4699631049,-33.76905849
"[-19.0, 48.0, 42.0, 6.0]",-8.94012832031,2.27377113073,21.9419547091,-7.30103565152
"[9.0, 25.0, 16.0, 9.0]",-11.937182058,2.18691057646,20.9495857789,-12.2950097063
"[-9.0, 38.0, 24.0, 14.0]",-9.33658364655,1.45317994693,25.0497999081,-12.2088529557
"[5.0, 20.0, 13.0, 7.0]",-9.94390544381,4.13458890851,30.5457522208,-8.43136921499
"[-6.0, 20.0, 13.0, 7.0]",-11.7926114481,36.563975272,6.60420711574,-10.6102545803
"[5410.0, 22.0, 20.0, 2.0]",-2.44055417923,41.9649233236,5.78642168711,-2.39671786826
"[13.0, 21.0, 6.0, 15.0]",1.44973817521,47.5721072934,13.6549069831,-5.13080800303
"[-43.0, 31.0, 24.0, 7.0]",-12.4064635425,26.2904112061,8.76347504367,-8.77334536946
"[20.0, 35.0, 12.0, 23.0]",36.1369668631,12.2337585149,11.5802083385,6.56941155239
"[55.0, 81.0, 16.0, 65.0]",61.29638261,16.507142954,13.3670817016,11.3592757162
"[-10.0, 20.0, 20.0, 0.0]",16.1260436168,16.4060040245,77.7306911861,21.4259620401
"[-24.0, 49.0, 26.0, 23.0]",21.2826891638,69.9974412974,20.7543402249,21.561877614
"[17.0, 47.0, 22.0, 25.0]",78.990723805,2.35633646329,0.341153791555,17.8635637876
"[30.0, 24.0, 0.0, 24.0]",2.33268731573,4.17349399649,3.30855405958,14.4723813725
"[-16.0, 26.0, 20.0, 6.0]",8.2280313203,-0.383486029348,-0.345513918748,-0.907875359453
"[15.0, 27.0, 6.0, 21.0]",0.035873705413,-7.89799013645,-6.84899053327,-8.05563542193
"[7.0, 27.0, 19.0, 8.0]",-8.28727707203,-15.6914608799,-16.1342033214,-16.0315793602
"[10.0, 22.0, 8.0, 14.0]",-23.1203521997,-19.9694640319,-30.6337425545,-27.2792342046
"[12.0, 13.0, 1.0, 12.0]",-10.4891212552,-15.4495594426,-30.3861708148,-38.400496595
"[35.0, 30.0, 2.0, 28.0]",-23.309577711,-29.1473579701,-38.4112998658,-38.5354651196
"[-33.0, 47.0, 33.0, 14.0]",-27.3693159087,-34.6813849956,-37.1616217161,-37.9954398593
"[-24.0, 32.0, 24.0, 8.0]",-29.8595112899,-38.479982433,-42.2765545635,-43.2501394535
"[15.0, 35.0, 6.0, 29.0]",-38.9685377386,-31.4775045929,-53.5322824054,-49.522679484
"[15.0, 28.0, 3.0, 25.0]",-42.8565617757,-27.9162859624,-54.2851459873,-44.5255405474
"[-37.0, 49.0, 41.0, 8.0]",-42.9865808629,-21.3016156951,-45.4657443431,-39.1612930708
"[-3.0, 28.0, 18.0, 10.0]",-35.1651392565,-15.610327343,-38.5511525232,-37.4498649686
"[-46.0, 48.0, 35.0, 13.0]",-26.5789001667,-8.97433337563,-29.0511889302,-31.2745452832
"[8.0, 23.0, 12.0, 11.0]",-17.7933438583,-3.05326454144,-17.4141415142,-16.8475360936
"[3.0, 31.0, 14.0, 17.0]",-10.716532855,4.22416392968,-10.8595421584,-12.100393229
"[-17.0, 28.0, 19.0, 9.0]",-1.40517581669,-1.38363812813,10.2681288239,-3.78986920214
"[-6.0, 24.0, 24.0, 0.0]",24.5291357949,-6.21855013199,-9.14131335079,1.67577639475
"[16.0, 29.0, -4.0, 33.0]",-16.9141985748,-7.53957457529,-15.3453348005,-13.7613602926
"[-20.0, 34.0, 17.0, 17.0]",-3.82487170021,-11.8747163462,-13.9299439104,-12.5205822695
"[11.0, 34.0, 22.0, 12.0]",-11.0794473544,0.447137466758,-11.9529763005,-8.61112164379
"[-10.0, 16.0, 15.0, 1.0]",-7.59402478384,5.77523758844,-13.0623766067,-11.9175715503
"[0.0, 18.0, 15.0, 3.0]",-13.0952437603,1.1990820198,-10.7192296836,-17.5184950428
"[54.0, 61.0, 3.0, 58.0]",-2.95739883426,-2.61445262656,24.6203565086,-0.64287542418
"[-5.0, 11.0, 5.0, 6.0]",44.4667687794,-9.40297356699,-14.1665225003,-3.38531526767
"[51.0, 69.0, 14.0, 55.0]",-16.2318477146,7.56359705483,-18.7404191702,-14.2763625808
"[4.0, 22.0, 7.0, 15.0]",-14.7964879179,10.2548065898,-14.7657512422,-15.1973198692
"[-33.0, 33.0, 36.0, -3.0]",-19.9043262742,-20.332891236,10.7813947238,-15.9045481525
"[-10.0, 29.0, 25.0, 4.0]",-21.3573691369,-17.5488797105,-20.007071775,-21.2417110033
"[-5.0, 35.0, 17.0, 18.0]",-24.6021539339,-23.2621668817,-18.8896208814,-24.4009754505
"[5.0, 17.0, 5.0, 12.0]",-42.2092987733,-22.1812115532,-41.1013356061,-40.4053045172
"[-40.0, 47.0, 47.0, 0.0]",-42.8656219118,-42.1747623298,-42.1716403011,-42.3626209479
"[-5.0, 23.0, 20.0, 3.0]",-54.4166129659,-50.0270719019,-74.6632400032,-62.724074757
"[-15.0, 28.0, 20.0, 8.0]",-20.3507943912,-5.08632901296,-2.25124558717,-13.9566920173
"[-25.0, 27.0, 25.0, 2.0]",-13.8503974372,-3.51656780649,-4.10875820114,-15.2000840953
"[-1.0, 26.0, 5.0, 21.0]",-18.7168419466,-2.65773267347,-4.74256143772,-18.3479780205
"[-16.0, 20.0, 20.0, 0.0]",-25.6409981487,-3.87143803629,-3.87015016393,-18.9835806953
"[-40.0, 45.0, 45.0, 0.0]",-20.5543264461,-3.09079774549,-3.09106987776,-23.7865659703
"[2.0, 28.0, 12.0, 16.0]",-26.6540427985,-3.9466599525,-4.16987928867,-27.2922933212
"[-11.0, 27.0, 21.0, 6.0]",-5.04214150694,-4.1650861624,-5.10134871403,-6.82510822758
"[73.0, 93.0, 15.0, 78.0]",-2.3790827482,-1.55329769982,-3.57600506865,-3.24494112229
"[15.0, 32.0, 17.0, 15.0]",-6.67133349828,-2.70586290105,1.64969106649,-3.97291934155
"[-12.0, 21.0, 20.0, 1.0]",-15.8550782604,-1.04762457057,-2.90040131061,-9.19336889017
"[-27.0, 30.0, 28.0, 2.0]",-6.77292305928,2.11784105352,-1.13934620691,-9.70136298401
"[-4.0, 27.0, 21.0, 6.0]",-6.1839599405,0.469622787738,4.19446685846,-10.2303946978
"[25.0, 51.0, 19.0, 32.0]",-12.0557767789,1.28541501214,11.6585852697,-11.8706883875
"[-25.0, 42.0, 38.0, 4.0]",-25.4298357277,0.574476011935,16.452652079,-21.2017678124
"[-36.0, 56.0, 39.0, 17.0]",-18.3505334193,18.6638565234,-1.38102203568,-16.7093604697
"[14.0, 22.0, 16.0, 6.0]",-18.3229065907,23.682426116,1.95184184581,-23.3036529271
"[9.0, 47.0, 19.0, 28.0]",-7.97508645355,29.451395954,1.28059058055,-3.93685506708
"[28.0, 50.0, 18.0, 32.0]",5.28443499919,39.8109664235,4.84173206079,2.38976159048
"[15.0, 29.0, 0.0, 29.0]",-3.15687427935,9.85772208998,48.9134482986,-7.89549518763
"[-35.0, 45.0, 35.0, 10.0]",6.16503684428,28.3347702009,59.311921383,14.0196419328
"[-28.0, 43.0, 23.0, 20.0]",17.1027242829,64.9204472678,23.7034869849,13.0333965128
"[12.0, 6.0, 6.0, 0.0]",66.3094491975,34.0333790856,35.0038256549,23.4806797232
"[-18.0, 69.0, 55.0, 14.0]",19.9740011727,22.7001335958,41.6376445041,129.636917638
"[-75.0, 75.0, 80.0, -5.0]",30.7988036402,22.7226096061,27.8102237591,89.3089331833
"[-24.0, 72.0, 43.0, 29.0]",8.61829923965,9.69906399588,13.8519856696,43.3090262975
"[-12.0, 39.0, 24.0, 15.0]",34.8166252249,6.09074007706,5.77012954419,5.47202569255
"[7.0, 37.0, 1.0, 36.0]",33.1683423754,7.08613330846,7.54178495275,10.8843395572
"[-37.0, 35.0, 42.0, -7.0]",31.6836616787,7.09876735129,4.83360062704,8.2790096376
"[36.0, 67.0, 27.0, 40.0]",6.33727019952,28.6824238603,2.2513758702,1.75368865142
"[25.0, 43.0, 8.0, 35.0]",26.7490061246,7.17751270353,3.00255412937,2.36088287074
"[7.0, 29.0, 8.0, 21.0]",23.0482360712,5.3013733565,4.59146064999,0.616619505124
"[9.0, 37.0, 0.0, 37.0]",5.40807658236,20.2773418439,-0.953429571835,-2.37754495886
"[31.0, 41.0, 0.0, 41.0]",3.74025555614,17.2632494025,2.88331117947,0.687226169887
"[-13.0, 14.0, 3.0, 11.0]",6.76063415168,16.1891659443,-2.20930173975,0.319513467698
"[-8.0, 42.0, 26.0, 16.0]",3.19653717383,15.1981592026,5.65614507295,5.51422989728
"[-36.0, 42.0, 37.0, 5.0]",-5.55390804917,-0.690616771827,12.823026435,-0.382323088233
"[-55.0, 72.0, 63.0, 9.0]",-18.2181594575,-8.7515657122,-8.61557643653,-21.9134512016
"[-45.0, 58.0, 56.0, 2.0]",-29.5458443997,-10.9331620563,-13.0008230286,-28.333077284
"[-34.0, 63.0, 36.0, 27.0]",-26.0881524026,-11.3525879126,-13.2390957383,-27.1994656439
"[17.0, 15.0, 5.0, 10.0]",-14.2020235462,-14.3243475087,-12.3380858832,-14.9501870644
"[22.0, 80.0, 28.0, 52.0]",-26.2071584981,-10.6665725331,-12.8784458798,-22.072163927
"[-38.0, 55.0, 44.0, 11.0]",-13.9400281753,-11.2025523156,-11.9214951451,-14.2743753847
"[33.0, 67.0, -18.0, 85.0]",-18.0932164768,-11.4809108812,-11.9703394363,-14.4271686097
"[-14.0, 66.0, 35.0, 31.0]",-14.0751589112,-11.9708193237,-12.5560796034,-18.1172707768
"[4.0, 42.0, 27.0, 15.0]",-22.0433176065,-12.2894419425,-11.565110422,-21.8082630239
"[-24.0, 24.0, 18.0, 6.0]",-22.5474897712,-15.5702880185,-15.2648962196,-21.2467201958
"[-12.0, 56.0, 48.0, 8.0]",-35.02845029,-17.2258429354,-17.4830549788,-29.137958156
"[-14.0, 44.0, 34.0, 10.0]",-29.5596603442,-18.4794384341,-18.7029023874,-27.6520634447
"[-11.0, 38.0, 10.0, 28.0]",-49.4283320256,-19.2704073599,-18.1909862987,-46.8229983537
"[-44.0, 49.0, 55.0, -6.0]",-25.1643872388,-16.6131751946,-22.3731729189,-30.5696473604
"[84.0, 93.0, 4.0, 89.0]",-22.3489059914,-19.7455783089,-16.858086122,-19.4979738254
"[7.0, 18.0, 14.0, 4.0]",-20.046623273,-14.5924450386,-18.4361787205,-21.6054410759
"[16.0, 67.0, 23.0, 44.0]",-16.5598969955,-16.4566357156,-13.0787534128,-16.5890269259
"[-22.0, 39.0, 37.0, 2.0]",-16.5827170642,-14.0080266627,-13.2048022053,-6.38226598963
"[28.0, 43.0, 2.0, 41.0]",-11.5025243927,-3.07229320453,-12.012161583,-11.8034247133
"[-17.0, 40.0, 24.0, 16.0]",-12.6447741061,-1.85833118249,-9.26857800711,-7.34119252557
"[-22.0, 42.0, 42.0, 0.0]",-13.2414712577,-9.41885240136,1.93460223592,-16.8448870976
"[11.0, 14.0, 5.0, 9.0]",-23.0216033846,-10.2291562874,-1.85051952852,-27.5483775437
"[-48.0, 57.0, 45.0, 12.0]",-33.9686088785,-14.392470253,-0.733322237085,-34.2038239703
"[-1.0, 29.0, 15.0, 14.0]",-27.0733986839,-14.380884453,3.83379856015,-27.2230137505
"[11.0, 28.0, 13.0, 15.0]",-34.5628608063,7.03441589088,-26.7388665423,-44.9779297627
"[-9.0, 26.0, 25.0, 1.0]",-16.1539086294,2.71119676231,38.9771286769,-16.2685590311
"[-1.0, 26.0, 17.0, 9.0]",-15.5930250055,8.50357059267,43.3708391035,-15.6122668051
"[-5.0, 21.0, 21.0, 0.0]",-20.8363772856,47.6896116231,9.39152984855,-20.2933456611
"[-47.0, 99.0, 89.0, 10.0]",-14.8123565244,17.3039273454,53.8059779477,-15.3860357465
"[-1.0, 35.0, 12.0, 23.0]",22.4580996687,64.2099278078,25.924068572,12.8410518123
"[99.0, 100.0, 0.0, 100.0]",40.5749286251,22.2521969329,18.0844881744,82.0837275438
"[40.0, 62.0, 5.0, 57.0]",80.7714343461,26.0264514344,22.4028985319,21.4189971839
"[4.0, 33.0, 28.0, 5.0]",72.4604104863,16.1560304366,27.423286108,20.3109155143
"[22.0, 37.0, 23.0, 14.0]",66.6403714637,16.6348953405,25.6013186186,15.8408177269
"[-10.0, 40.0, 29.0, 11.0]",61.5852362951,19.8870997421,20.0498525192,17.9053953279
"[12.0, 34.0, 0.0, 34.0]",16.8925401413,14.9121188908,53.680503022,16.8385118343
"[-3.0, 36.0, 13.0, 23.0]",40.4513067749,8.53440810183,6.64682245239,12.4614856387
"[21.0, 36.0, 7.0, 29.0]",5.07252839302,7.9854512745,12.1914670006,28.3825910787
"[-21.0, 36.0, 30.0, 6.0]",5.61770197574,15.6854008364,7.01814389679,7.8278060436
"[14.0, 13.0, 4.0, 9.0]",2.90242871537,2.79872002987,2.85812486822,2.89946681401
"[12.0, 29.0, 10.0, 19.0]",-14.8039184888,-14.7561614014,-14.7100147699,-14.6935557911
"[-3.0, 16.0, 16.0, 0.0]",-37.0578420031,-37.1373777102,-37.167130458,-37.268176806
"[1.0, 18.0, 8.0, 10.0]",-58.2879068422,-58.5397506148,-65.0631341077,-63.9105452079
"[-23.0, 33.0, 22.0, 11.0]",-34.178192535,-7.53598163294,-8.24570452753,-30.4778389821
"[-2.0, 18.0, 7.0, 11.0]",-7.36168213621,-5.12833972706,-5.22113148426,-7.66476580494
"[17.0, 19.0, 18.0, 1.0]",-25.2997851534,-7.84924534824,-6.11789197191,-23.5735304715
"[-48.0, 67.0, 49.0, 18.0]",-16.7415271436,-11.2500810914,-4.8363483733,-18.902542042
"[6.0, 20.0, 14.0, 6.0]",-14.6999438441,-1.02573620102,-10.3227424368,-20.8342234557
"[5128.0, 19.0, 11.0, 8.0]",-14.0642779979,5.06796841885,-9.26759825964,-15.8091940739
"[2.0, 20.0, 16.0, 4.0]",-33.5683575302,-9.16525718369,14.4201579383,-28.60900004
"[-50.0, 52.0, 52.0, 0.0]",-14.7826678852,21.2189300909,-8.38272426607,-16.6565561902
"[-13.0, 10.0, 11.0, -1.0]",-8.25713150447,30.1213454124,-4.2272133825,-7.63357740488
"[27.0, 64.0, 16.0, 48.0]",-0.803420861053,40.4810088366,0.441852433046,-5.38491016956
"[-3.0, 31.0, 27.0, 4.0]",-0.813673758989,52.839572196,3.75102528011,-2.37344422006
"[0.0, 23.0, 10.0, 13.0]",11.9292725583,64.4720642043,25.7209436891,16.2958747218
"[2.0, 26.0, 15.0, 11.0]",-11.2835960285,-10.0283581218,-6.63120941938,-11.4907368562
"[-12.0, 27.0, 17.0, 10.0]",-12.0630928153,-2.24750066747,-8.80643879667,-14.3346050535
"[-29.0, 34.0, 26.0, 8.0]",-21.3724512161,-6.57332835669,-3.56891924521,-23.101781116
"[-28.0, 44.0, 37.0, 7.0]",-17.1922545767,-3.8650389026,-5.14851542929,-17.8942458529
"[-3.0, 22.0, 18.0, 4.0]",-26.7022445891,-1.77762128329,-4.36128329402,-26.1649351292
"[37.0, 53.0, 15.0, 38.0]",-18.6587335151,3.01306194765,7.12952593108,-10.6281086386
"[-45.0, 63.0, 55.0, 8.0]",-14.6927522209,4.99234012061,4.94044826133,-10.5314937341
"[-11.0, 33.0, 17.0, 16.0]",-15.5049460359,0.749592898247,-0.26416689979,-20.3104915904
"[-10.0, 28.0, 23.0, 5.0]",-12.3946374014,-4.96988823565,-10.0471102701,-9.7036680723
"[-42.0, 56.0, 33.0, 23.0]",-36.8775318595,-3.34480571605,-9.5519809508,-39.4116216031
